Specimen properties : Length,"100.00000",mm
Specimen properties : Thickness,"1.00000",mm
Specimen properties : Width,"10.00000",mm
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"139.70000","11.64182","17338.69336"
"139.75000","11.64595","17339.58203"
"139.80000","11.65026","17340.24023"
"139.85000","11.65438","17340.98828"
"139.90000","11.65850","17341.44727"
"139.95000","11.66272","17343.09375"
"140.00000","11.66694","17344.20312"
"140.05000","11.67106","17344.99219"
"140.10000","11.67528","17346.59961"
"140.15000","11.67949","17347.43164"
"140.20000","11.68362","17348.86133"
"140.25000","11.68774","17350.91602"
"140.30000","11.69186","17352.83203"
"140.35000","11.69608","17353.77930"
"140.40000","11.70020","17354.93945"
"140.45000","11.70433","17357.43945"
"140.50000","11.70854","17358.85742"
"140.55000","11.71267","17360.26367"
"140.60000","11.71679","17362.72266"
"140.65000","11.72101","17364.19727"
"140.70000","11.72513","17365.70312"
"140.75000","11.72925","17367.07422"
"140.80000","11.73347","17368.99219"
"140.85000","11.73768","17370.14648"
"140.90000","11.74181","17371.95508"
"140.95000","11.74603","17374.48438"
"141.00000","11.75015","17377.27734"
"141.05000","11.75427","17379.02539"
"141.10000","11.75849","17379.26367"
"141.15000","11.76270","17381.23047"
"141.20000","11.76683","17382.18164"
"141.25000","11.77095","17385.32227"
"141.30000","11.77517","17388.13867"
"141.35000","11.77929","17388.73828"
"141.40000","11.78341","17390.46289"
"141.45000","11.78763","17392.48242"
"141.50000","11.79175","17394.28320"
"141.55000","11.79597","17395.93750"
"141.60000","11.80009","17397.90430"
"141.65000","11.80431","17399.50000"
"141.70000","11.80853","17400.81836"
"141.75000","11.81265","17402.11914"
"141.80000","11.81687","17403.24609"
"141.85000","11.82099","17404.99023"
"141.90000","11.82521","17406.22070"
"141.95000","11.82933","17409.17578"
"142.00000","11.83355","17411.31641"
"142.05000","11.83767","17412.10156"
"142.10000","11.84179","17413.80273"
"142.15000","11.84610","17416.12305"
"142.20000","11.85023","17417.62891"
"142.25000","11.85435","17418.50195"
"142.30000","11.85857","17419.42383"
"142.35000","11.86269","17420.17773"
"142.40000","11.86691","17421.32422"
"142.45000","11.87103","17423.45898"
"142.50000","11.87515","17425.15039"
"142.55000","11.87928","17425.69336"
"142.60000","11.88340","17427.81641"
"142.65000","11.88762","17429.26172"
"142.70000","11.89183","17430.67578"
"142.75000","11.89596","17431.39844"
"142.80000","11.90017","17432.42383"
"142.85000","11.90439","17432.67383"
"142.90000","11.90851","17433.95117"
"142.95000","11.91264","17437.09766"
"143.00000","11.91685","17439.34375"
"143.05000","11.92098","17439.18750"
"143.10000","11.92510","17439.07617"
"143.15000","11.92931","17440.83398"
"143.20000","11.93353","17441.65234"
"143.25000","11.93765","17442.50586"
"143.30000","11.94178","17443.73242"
"143.35000","11.94599","17444.50977"
"143.40000","11.95012","17444.98828"
"143.45000","11.95424","17446.67383"
"143.50000","11.95846","17447.74609"
"143.55000","11.96267","17447.51953"
"143.60000","11.96680","17448.29492"
"143.65000","11.97101","17450.91992"
"143.70000","11.97523","17450.93555"
"143.75000","11.97945","17450.26758"
"143.80000","11.98357","17449.83398"
"143.85000","11.98779","17449.60156"
"143.90000","11.99191","17449.20508"
"143.95000","11.99603","17449.80469"
"144.00000","12.00025","17452.28711"
"144.05000","12.00437","17451.71484"
"144.10000","12.00859","17451.69531"
"144.15000","12.01271","17452.61523"
"144.20000","12.01693","17452.98438"
"144.25000","12.02105","17452.46875"
"144.30000","12.02518","17452.27148"
"144.35000","12.02939","17451.64453"
"144.40000","12.03352","17450.47656"
"144.45000","12.03764","17451.36328"
"144.50000","12.04176","17451.09180"
"144.55000","12.04598","17450.67383"
"144.60000","12.05010","17450.97266"
"144.65000","12.05432","17451.14258"
"144.70000","12.05854","17450.70508"
"144.75000","12.06266","17450.30078"
"144.80000","12.06678","17449.31641"
"144.85000","12.07100","17448.41406"
"144.90000","12.07522","17446.53516"
"144.95000","12.07934","17446.33008"
"145.00000","12.08356","17446.94336"
"145.05000","12.08768","17446.56445"
"145.10000","12.09190","17444.72852"
"145.15000","12.09611","17444.66211"
"145.20000","12.10024","17444.08398"
"145.25000","12.10436","17443.51953"
"145.30000","12.10848","17444.98438"
"145.35000","12.11270","17444.08008"
"145.40000","12.11692","17441.55273"
"145.45000","12.12104","17440.20508"
"145.50000","12.12516","17439.48438"
"145.55000","12.12938","17439.97461"
"145.60000","12.13350","17439.88672"
"145.65000","12.13762","17439.40039"
"145.70000","12.14184","17438.61328"
"145.75000","12.14606","17437.38281"
"145.80000","12.15018","17437.68750"
"145.85000","12.15440","17436.70508"
"145.90000","12.15862","17434.60938"
"145.95000","12.16274","17434.01172"
"146.00000","12.16686","17434.21875"
"146.05000","12.17108","17432.21484"
"146.10000","12.17520","17431.77539"
"146.15000","12.17942","17431.52930"
"146.20000","12.18364","17430.28125"
"146.25000","12.18776","17429.50000"
"146.30000","12.19188","17427.89648"
"146.35000","12.19600","17427.25000"
"146.40000","12.20022","17425.06836"
"146.45000","12.20434","17423.68945"
"146.50000","12.20847","17422.16406"
"146.55000","12.21268","17419.74414"
"146.60000","12.21681","17419.30078"
"146.65000","12.22093","17418.83398"
"146.70000","12.22515","17416.48633"
"146.75000","12.22927","17414.40234"
"146.80000","12.23349","17412.00586"
"146.85000","12.23770","17409.82617"
"146.90000","12.24183","17407.41016"
"146.95000","12.24604","17406.51367"
"147.00000","12.25017","17404.10742"
"147.05000","12.25438","17400.81836"
"147.10000","12.25851","17396.21094"
"147.15000","12.26272","17395.42383"
"147.20000","12.26694","17393.77148"
"147.25000","12.27106","17391.58398"
"147.30000","12.27519","17389.97656"
"147.35000","12.27940","17388.77734"
"147.40000","12.28353","17387.08008"
"147.45000","12.28765","17386.15625"
"147.50000","12.29187","17385.04297"
"147.55000","12.29599","17382.66602"
"147.60000","12.30021","17379.60938"
"147.65000","12.30433","17379.14258"
"147.70000","12.30845","17377.96289"
"147.75000","12.31267","17376.95312"
"147.80000","12.31679","17374.39062"
"147.85000","12.32101","17372.72852"
"147.90000","12.32523","17371.07422"
"147.95000","12.32935","17369.65039"
"148.00000","12.33357","17368.45898"
"148.05000","12.33778","17366.38477"
"148.10000","12.34191","17363.82617"
"148.15000","12.34603","17362.78125"
"148.20000","12.35025","17362.56641"
"148.25000","12.35446","17361.33789"
"148.30000","12.35859","17359.74609"
"148.35000","12.36271","17358.81055"
"148.40000","12.36693","17358.11328"
"148.45000","12.37105","17356.68164"
"148.50000","12.37517","17356.88281"
"148.55000","12.37939","17355.81836"
"148.60000","12.38351","17355.08789"
"148.65000","12.38763","17355.27148"
"148.70000","12.39185","17355.09570"
"148.75000","12.39607","17354.97656"
"148.80000","12.40019","17354.15430"
"148.85000","12.40441","17353.76562"
"148.90000","12.40853","17354.49023"
"148.95000","12.41275","17355.01367"
"149.00000","12.41687","17356.27148"
"149.05000","12.42109","17356.10547"
"149.10000","12.42521","17354.97852"
"149.15000","12.42943","17355.93164"
"149.20000","12.43355","17356.49023"
"149.25000","12.43777","17356.86719"
"149.30000","12.44189","17358.96875"
"149.35000","12.44601","17362.08594"
"149.40000","12.45023","17363.40820"
"149.45000","12.45435","17362.50195"
"149.50000","12.45848","17363.27930"
"149.55000","12.46260","17363.88477"
"149.60000","12.46682","17365.08984"
"149.65000","12.47094","17367.19922"
"149.70000","12.47506","17367.90430"
"149.75000","12.47928","17368.57227"
"149.80000","12.48350","17370.06445"
"149.85000","12.48762","17372.52148"
"149.90000","12.49184","17373.67578"
"149.95000","12.49596","17374.70703"
"150.00000","12.50008","17376.76562"
"150.05000","12.50430","17377.84961"
"150.10000","12.50852","17379.25391"
"150.15000","12.51273","17381.10547"
"150.20000","12.51686","17382.68359"
"150.25000","12.52107","17383.51758"
"150.30000","12.52520","17384.53906"
"150.35000","12.52932","17386.87695"
"150.40000","12.53354","17388.52539"
"150.45000","12.53766","17389.27734"
"150.50000","12.54187","17391.04297"
"150.55000","12.54600","17393.24219"
"150.60000","12.55021","17394.77734"
"150.65000","12.55434","17396.74609"
"150.70000","12.55846","17397.50586"
"150.75000","12.56268","17398.93164"
"150.80000","12.56680","17399.62109"
"150.85000","12.57092","17401.10352"
"150.90000","12.57514","17403.30273"
"150.95000","12.57936","17404.80273"
"151.00000","12.58348","17406.58008"
"151.05000","12.58770","17407.13477"
"151.10000","12.59182","17408.20703"
"151.15000","12.59604","17408.39062"
"151.20000","12.60016","17410.37891"
"151.25000","12.60438","17411.90234"
"151.30000","12.60850","17412.31445"
"151.35000","12.61262","17413.98438"
"151.40000","12.61684","17415.82812"
"151.45000","12.62096","17416.90039"
"151.50000","12.62509","17418.27344"
"151.55000","12.62930","17419.43750"
"151.60000","12.63352","17420.01367"
"151.65000","12.63764","17420.68359"
"151.70000","12.64177","17421.16406"
"151.75000","12.64608","17422.40625"
"151.80000","12.65020","17422.95117"
"151.85000","12.65432","17422.35547"
"151.90000","12.65854","17423.64062"
"151.95000","12.66276","17425.16602"
"152.00000","12.66688","17424.88086"
"152.05000","12.67100","17425.63867"
"152.10000","12.67522","17426.20117"
"152.15000","12.67944","17426.91211"
"152.20000","12.68356","17427.75195"
"152.25000","12.68768","17428.62695"
"152.30000","12.69190","17428.93555"
"152.35000","12.69602","17429.37500"
"152.40000","12.70024","17430.79883"
"152.45000","12.70436","17431.85156"
"152.50000","12.70848","17433.11328"
"152.55000","12.71261","17434.34180"
"152.60000","12.71683","17435.27344"
"152.65000","12.72104","17436.85547"
"152.70000","12.72517","17437.94141"
"152.75000","12.72938","17438.86523"
"152.80000","12.73351","17439.66797"
"152.85000","12.73763","17439.68164"
"152.90000","12.74185","17441.46875"
"152.95000","12.74597","17444.40625"
"153.00000","12.75019","17445.23242"
"153.05000","12.75431","17444.91602"
"153.10000","12.75852","17446.84375"
"153.15000","12.76274","17447.25195"
"153.20000","12.76686","17448.80273"
"153.25000","12.77099","17450.47656"
"153.30000","12.77511","17451.39453"
"153.35000","12.77933","17452.97852"
"153.40000","12.78345","17454.96484"
"153.45000","12.78767","17455.75586"
"153.50000","12.79179","17456.42773"
"153.55000","12.79591","17457.10352"
"153.60000","12.80013","17458.63281"
"153.65000","12.80435","17459.55859"
"153.70000","12.80847","17460.33789"
"153.75000","12.81269","17461.36914"
"153.80000","12.81691","17462.03125"
"153.85000","12.82103","17462.14453"
"153.90000","12.82515","17463.96094"
"153.95000","12.82937","17465.06445"
"154.00000","12.83358","17464.88086"
"154.05000","12.83771","17465.88477"
"154.10000","12.84192","17467.51758"
"154.15000","12.84605","17468.20898"
"154.20000","12.85017","17469.27148"
"154.25000","12.85439","17470.41211"
"154.30000","12.85851","17471.25586"
"154.35000","12.86273","17472.35742"
"154.40000","12.86685","17473.39258"
"154.45000","12.87097","17473.97070"
"154.50000","12.87519","17474.37109"
"154.55000","12.87931","17476.53906"
"154.60000","12.88344","17478.18359"
"154.65000","12.88765","17479.02148"
"154.70000","12.89178","17480.07617"
"154.75000","12.89599","17481.24805"
"154.80000","12.90021","17482.26367"
"154.85000","12.90433","17482.18750"
"154.90000","12.90845","17484.83008"
"154.95000","12.91267","17486.23242"
"155.00000","12.91679","17485.68164"
"155.05000","12.92092","17486.27539"
"155.10000","12.92513","17487.98242"
"155.15000","12.92935","17488.65820"
"155.20000","12.93347","17489.07422"
"155.25000","12.93769","17490.49609"
"155.30000","12.94182","17491.85547"
"155.35000","12.94594","17492.96484"
"155.40000","12.95006","17494.56055"
"155.45000","12.95437","17495.67188"
"155.50000","12.95850","17496.86719"
"155.55000","12.96271","17497.65039"
"155.60000","12.96693","17498.61328"
"155.65000","12.97105","17499.08008"
"155.70000","12.97527","17498.53711"
"155.75000","12.97939","17499.81836"
"155.80000","12.98361","17501.60742"
"155.85000","12.98773","17501.87695"
"155.90000","12.99185","17502.85938"
"155.95000","12.99607","17504.40234"
"156.00000","13.00029","17504.07812"
"156.05000","13.00441","17503.81641"
"156.10000","13.00854","17505.39648"
"156.15000","13.01275","17506.02344"
"156.20000","13.01688","17506.79297"
"156.25000","13.02100","17507.58984"
"156.30000","13.02512","17508.60156"
"156.35000","13.02934","17509.10547"
"156.40000","13.03346","17510.67578"
"156.45000","13.03768","17511.00781"
"156.50000","13.04180","17511.49805"
"156.55000","13.04592","17512.21289"
"156.60000","13.05014","17512.91602"
"156.65000","13.05436","17513.28711"
"156.70000","13.05848","17514.05273"
"156.75000","13.06260","17515.13672"
"156.80000","13.06682","17515.96094"
"156.85000","13.07094","17515.59375"
"156.90000","13.07516","17518.03906"
"156.95000","13.07938","17519.43945"
"157.00000","13.08359","17518.69141"
"157.05000","13.08772","17517.61328"
"157.10000","13.09184","17518.25586"
"157.15000","13.09606","17518.91406"
"157.20000","13.10018","17518.92969"
"157.25000","13.10430","17520.90234"
"157.30000","13.10852","17522.13086"
"157.35000","13.11274","17522.48633"
"157.40000","13.11686","17523.60352"
"157.45000","13.12098","17526.50977"
"157.50000","13.12520","17526.34570"
"157.55000","13.12932","17526.00195"
"157.60000","13.13344","17526.59766"
"157.65000","13.13776","17526.44922"
"157.70000","13.14188","17526.81055"
"157.75000","13.14600","17528.21484"
"157.80000","13.15022","17529.08398"
"157.85000","13.15434","17529.50195"
"157.90000","13.15856","17530.79492"
"157.95000","13.16268","17532.63867"
"158.00000","13.16690","17532.63477"
"158.05000","13.17102","17533.13086"
"158.10000","13.17515","17534.54883"
"158.15000","13.17936","17535.25977"
"158.20000","13.18349","17535.63086"
"158.25000","13.18761","17537.26367"
"158.30000","13.19182","17539.07031"
"158.35000","13.19595","17540.31836"
"158.40000","13.20016","17541.94336"
"158.45000","13.20429","17543.67383"
"158.50000","13.20850","17544.43359"
"158.55000","13.21263","17545.57812"
"158.60000","13.21675","17547.34766"
"158.65000","13.22097","17548.16406"
"158.70000","13.22518","17548.61328"
"158.75000","13.22931","17550.24414"
"158.80000","13.23343","17551.99219"
"158.85000","13.23765","17554.38086"
"158.90000","13.24177","17556.79492"
"158.95000","13.24599","17559.41602"
"159.00000","13.25020","17560.37500"
"159.05000","13.25433","17559.89844"
"159.10000","13.25854","17562.25586"
"159.15000","13.26276","17564.34766"
"159.20000","13.26698","17565.25781"
"159.25000","13.27101","17566.81055"
"159.30000","13.27522","17569.26953"
"159.35000","13.27935","17571.82422"
"159.40000","13.28347","17574.64648"
"159.45000","13.28759","17577.29297"
"159.50000","13.29181","17578.97266"
"159.55000","13.29603","17580.56641"
"159.60000","13.30015","17583.95312"
"159.65000","13.30437","17585.75195"
"159.70000","13.30858","17586.47266"
"159.75000","13.31271","17587.82031"
"159.80000","13.31683","17589.44727"
"159.85000","13.32105","17592.99219"
"159.90000","13.32517","17595.43359"
"159.95000","13.32939","17598.02344"
"160.00000","13.33360","17599.48047"
"160.05000","13.33773","17600.63086"
"160.10000","13.34194","17603.32617"
"160.15000","13.34607","17605.76562"
"160.20000","13.35028","17607.77148"
"160.25000","13.35441","17609.08203"
"160.30000","13.35853","17611.93750"
"160.35000","13.36275","17614.09180"
"160.40000","13.36687","17616.73047"
"160.45000","13.37099","17620.12305"
"160.50000","13.37521","17622.58789"
"160.55000","13.37933","17625.25781"
"160.60000","13.38345","17627.94922"
"160.65000","13.38767","17630.32422"
"160.70000","13.39189","17632.19141"
"160.75000","13.39601","17634.09766"
"160.80000","13.40014","17636.90625"
"160.85000","13.40435","17640.28516"
"160.90000","13.40857","17644.07031"
"160.95000","13.41269","17647.07812"
"161.00000","13.41691","17649.48438"
"161.05000","13.42103","17650.30078"
"161.10000","13.42525","17652.87695"
"161.15000","13.42937","17656.11914"
"161.20000","13.43359","17657.94336"
"161.25000","13.43771","17661.08789"
"161.30000","13.44183","17664.17383"
"161.35000","13.44605","17666.50977"
"161.40000","13.45017","17669.02148"
"161.45000","13.45430","17673.17188"
"161.50000","13.45842","17676.95703"
"161.55000","13.46264","17679.24023"
"161.60000","13.46676","17681.95508"
"161.65000","13.47098","17683.85938"
"161.70000","13.47519","17685.26953"
"161.75000","13.47932","17687.61328"
"161.80000","13.48344","17690.09180"
"161.85000","13.48766","17692.40625"
"161.90000","13.49187","17693.95312"
"161.95000","13.49600","17696.69531"
"162.00000","13.50021","17699.14258"
"162.05000","13.50443","17700.25391"
"162.10000","13.50855","17702.35352"
"162.15000","13.51268","17704.35938"
"162.20000","13.51689","17705.78320"
"162.25000","13.52102","17706.39648"
"162.30000","13.52514","17708.09375"
"162.35000","13.52936","17709.66797"
"162.40000","13.53357","17710.06641"
"162.45000","13.53770","17711.91602"
"162.50000","13.54182","17713.66797"
"162.55000","13.54604","17714.28125"
"162.60000","13.55016","17714.38477"
"162.65000","13.55428","17714.92188"
"162.70000","13.55850","17715.14062"
"162.75000","13.56262","17714.60742"
"162.80000","13.56674","17714.12109"
"162.85000","13.57096","17714.65039"
"162.90000","13.57518","17713.61133"
"162.95000","13.57930","17711.30664"
"163.00000","13.58352","17707.15625"
"163.05000","13.58774","17702.92383"
"163.10000","13.59186","17697.18555"
"163.15000","13.59598","17692.31250"
"163.20000","13.60020","17686.23633"
"163.25000","13.60432","17679.58789"
"163.30000","13.60844","17674.08398"
"163.35000","13.61266","17669.15820"
"163.40000","13.61688","17664.44336"
"163.45000","13.62100","17660.89648"
"163.50000","13.62512","17658.25781"
"163.55000","13.62934","17656.43750"
"163.60000","13.63356","17654.90234"
"163.65000","13.63768","17654.07227"
"163.70000","13.64190","17652.91016"
"163.75000","13.64611","17651.60352"
"163.80000","13.65024","17649.41992"
"163.85000","13.65436","17649.11914"
"163.90000","13.65858","17649.13281"
"163.95000","13.66279","17646.65039"
"164.00000","13.66682","17644.31445"
"164.05000","13.67113","17643.61133"
"164.10000","13.67526","17642.30664"
"164.15000","13.67938","17641.79297"
"164.20000","13.68360","17640.83984"
"164.25000","13.68772","17639.24414"
"164.30000","13.69184","17637.75195"
"164.35000","13.69597","17637.64648"
"164.40000","13.70018","17636.53516"
"164.45000","13.70431","17635.43750"
"164.50000","13.70843","17634.28711"
"164.55000","13.71274","17633.87695"
"164.60000","13.71686","17633.46289"
"164.65000","13.72099","17632.18945"
"164.70000","13.72520","17631.25000"
"164.75000","13.72933","17629.62695"
"164.80000","13.73345","17627.89844"
"164.85000","13.73767","17628.57812"
"164.90000","13.74188","17628.51172"
"164.95000","13.74601","17627.05859"
"165.00000","13.75013","17624.61523"
"165.05000","13.75435","17623.02344"
"165.10000","13.75856","17621.51562"
"165.15000","13.76269","17620.85547"
"165.20000","13.76681","17620.83789"
"165.25000","13.77103","17619.28125"
"165.30000","13.77515","17618.28711"
"165.35000","13.77937","17617.89453"
"165.40000","13.78349","17616.52148"
"165.45000","13.78771","17615.24609"
"165.50000","13.79183","17614.38281"
"165.55000","13.79604","17614.78906"
"165.60000","13.80017","17613.21484"
"165.65000","13.80429","17611.66211"
"165.70000","13.80851","17610.30078"
"165.75000","13.81272","17608.80664"
"165.80000","13.81685","17607.85352"
"165.85000","13.82097","17607.43945"
"165.90000","13.82528","17607.22852"
"165.95000","13.82940","17605.27734"
"166.00000","13.83353","17603.86133"
"166.05000","13.83774","17603.25781"
"166.10000","13.84196","17601.05469"
"166.15000","13.84608","17600.37500"
"166.20000","13.85021","17599.44531"
"166.25000","13.85442","17599.19141"
"166.30000","13.85855","17597.61523"
"166.35000","13.86267","17597.41211"
"166.40000","13.86689","17596.82617"
"166.45000","13.87101","17595.72852"
"166.50000","13.87513","17595.62695"
"166.55000","13.87935","17594.81641"
"166.60000","13.88357","17593.18945"
"166.65000","13.88769","17591.41211"
"166.70000","13.89181","17590.27344"
"166.75000","13.89603","17589.33984"
"166.80000","13.90015","17587.90234"
"166.85000","13.90427","17589.02734"
"166.90000","13.90849","17588.59961"
"166.95000","13.91271","17587.12305"
"167.00000","13.91683","17584.53906"
"167.05000","13.92105","17584.57031"
"167.10000","13.92517","17582.81641"
"167.15000","13.92939","17580.67188"
"167.20000","13.93342","17581.05664"
"167.25000","13.93764","17580.22852"
"167.30000","13.94185","17579.12891"
"167.35000","13.94598","17579.07812"
"167.40000","13.95019","17577.87500"
"167.45000","13.95432","17576.71094"
"167.50000","13.95853","17576.23633"
"167.55000","13.96266","17575.73828"
"167.60000","13.96687","17574.49219"
"167.65000","13.97109","17572.82031"
"167.70000","13.97521","17572.18750"
"167.75000","13.97943","17571.30664"
"167.80000","13.98355","17569.93164"
"167.85000","13.98777","17568.49219"
"167.90000","13.99189","17568.92578"
"167.95000","13.99611","17567.79102"
"168.00000","14.00023","17567.37500"
"168.05000","14.00435","17566.38281"
"168.10000","14.00857","17565.18555"
"168.15000","14.01269","17563.73047"
"168.20000","14.01682","17561.95508"
"168.25000","14.02103","17560.47656"
"168.30000","14.02516","17559.64844"
"168.35000","14.02928","17558.96289"
"168.40000","14.03350","17558.89062"
"168.45000","14.03771","17557.48047"
"168.50000","14.04184","17556.87500"
"168.55000","14.04596","17555.67969"
"168.60000","14.05018","17554.45312"
"168.65000","14.05439","17552.39648"
"168.70000","14.05852","17550.22266"
"168.75000","14.06273","17547.91992"
"168.80000","14.06686","17545.88867"
"168.85000","14.07098","17546.25195"
"168.90000","14.07520","17545.96680"
"168.95000","14.07941","17543.93945"
"169.00000","14.08354","17540.67188"
"169.05000","14.08766","17539.60938"
"169.10000","14.09197","17538.80859"
"169.15000","14.09609","17536.62500"
"169.20000","14.10022","17536.03516"
"169.25000","14.10443","17534.28125"
"169.30000","14.10856","17532.27930"
"169.35000","14.11268","17531.90039"
"169.40000","14.11680","17531.66992"
"169.45000","14.12102","17530.68945"
"169.50000","14.12514","17529.79102"
"169.55000","14.12936","17530.00977"
"169.60000","14.13358","17530.46289"
"169.65000","14.13770","17529.05859"
"169.70000","14.14182","17527.42969"
"169.75000","14.14604","17526.66797"
"169.80000","14.15016","17525.24219"
"169.85000","14.15438","17524.43555"
"169.90000","14.15850","17525.70508"
"169.95000","14.16272","17524.94141"
"170.00000","14.16693","17525.04297"
"170.05000","14.17106","17525.47266"
"170.10000","14.17528","17525.70898"
"170.15000","14.17940","17525.76367"
"170.20000","14.18352","17525.31055"
"170.25000","14.18774","17525.42773"
"170.30000","14.19186","17525.23047"
"170.35000","14.19608","17525.00000"
"170.40000","14.20011","17526.64062"
"170.45000","14.20432","17526.89648"
"170.50000","14.20854","17527.53516"
"170.55000","14.21266","17528.63281"
"170.60000","14.21688","17529.60938"
"170.65000","14.22100","17529.47266"
"170.70000","14.22513","17529.20898"
"170.75000","14.22934","17529.54102"
"170.80000","14.23356","17529.76758"
"170.85000","14.23768","17530.90820"
"170.90000","14.24181","17532.38086"
"170.95000","14.24602","17532.87109"
"171.00000","14.25024","17533.06055"
"171.05000","14.25436","17534.07031"
"171.10000","14.25858","17535.41406"
"171.15000","14.26270","17535.32422"
"171.20000","14.26683","17536.88086"
"171.25000","14.27095","17538.36328"
"171.30000","14.27517","17539.11133"
"171.35000","14.27938","17539.46484"
"171.40000","14.28341","17540.53125"
"171.45000","14.28763","17541.09766"
"171.50000","14.29185","17542.31055"
"171.55000","14.29597","17544.89648"
"171.60000","14.30019","17545.66797"
"171.65000","14.30431","17546.23438"
"171.70000","14.30853","17547.19727"
"171.75000","14.31265","17548.47266"
"171.80000","14.31687","17549.47070"
"171.85000","14.32099","17549.84180"
"171.90000","14.32521","17549.96875"
"171.95000","14.32942","17550.53906"
"172.00000","14.33355","17552.53906"
"172.05000","14.33776","17554.20508"
"172.10000","14.34189","17555.02148"
"172.15000","14.34610","17554.97656"
"172.20000","14.35022","17555.63867"
"172.25000","14.35435","17556.76758"
"172.30000","14.35857","17557.90820"
"172.35000","14.36269","17558.07812"
"172.40000","14.36690","17559.08984"
"172.45000","14.37103","17559.98828"
"172.50000","14.37525","17561.21289"
"172.55000","14.37937","17563.28906"
"172.60000","14.38349","17564.15430"
"172.65000","14.38771","17565.20312"
"172.70000","14.39192","17565.42188"
"172.75000","14.39595","17565.54102"
"172.80000","14.40017","17567.89844"
"172.85000","14.40439","17569.49219"
"172.90000","14.40851","17570.24414"
"172.95000","14.41273","17570.44336"
"173.00000","14.41694","17571.25000"
"173.05000","14.42107","17571.91016"
"173.10000","14.42519","17573.81055"
"173.15000","14.42941","17574.87305"
"173.20000","14.43353","17575.30664"
"173.25000","14.43765","17576.66211"
"173.30000","14.44178","17577.55469"
"173.35000","14.44599","17577.99023"
"173.40000","14.45012","17579.75391"
"173.45000","14.45433","17580.27344"
"173.50000","14.45846","17580.88672"
"173.55000","14.46258","17582.51172"
"173.60000","14.46680","17585.12305"
"173.65000","14.47101","17586.44336"
"173.70000","14.47514","17586.14062"
"173.75000","14.47926","17585.76172"
"173.80000","14.48357","17586.25977"
"173.85000","14.48769","17586.93945"
"173.90000","14.49182","17588.71289"
"173.95000","14.49603","17588.73633"
"174.00000","14.50025","17588.19336"
"174.05000","14.50437","17589.22070"
"174.10000","14.50850","17590.69141"
"174.15000","14.51271","17591.60938"
"174.20000","14.51684","17591.45312"
"174.25000","14.52105","17592.00195"
"174.30000","14.52518","17593.62695"
"174.35000","14.52939","17593.69531"
"174.40000","14.53352","17594.98047"
"174.45000","14.53764","17595.50781"
"174.50000","14.54186","17595.99414"
"174.55000","14.54598","17596.28711"
"174.60000","14.55010","17597.48047"
"174.65000","14.55432","17598.14844"
"174.70000","14.55853","17598.34961"
"174.75000","14.56266","17598.19922"
"174.80000","14.56678","17599.79102"
"174.85000","14.57100","17601.31055"
"174.90000","14.57512","17601.41016"
"174.95000","14.57934","17600.75586"
"175.00000","14.58355","17601.13477"
"175.05000","14.58768","17600.44531"
"175.10000","14.59180","17601.30664"
"175.15000","14.59602","17602.26172"
"175.20000","14.60023","17602.93945"
"175.25000","14.60426","17602.89453"
"175.30000","14.60848","17604.14648"
"175.35000","14.61270","17604.51758"
"175.40000","14.61682","17605.08398"
"175.45000","14.62094","17605.18359"
"175.50000","14.62516","17605.47852"
"175.55000","14.62938","17605.54102"
"175.60000","14.63350","17605.67969"
"175.65000","14.63772","17606.02539"
"175.70000","14.64193","17606.80664"
"175.75000","14.64606","17606.50781"
"175.80000","14.65018","17607.97266"
"175.85000","14.65440","17608.20898"
"175.90000","14.65852","17607.53320"
"175.95000","14.66274","17607.81445"
"176.00000","14.66695","17608.11719"
"176.05000","14.67108","17608.60547"
"176.10000","14.67520","17609.29297"
"176.15000","14.67942","17609.04492"
"176.20000","14.68354","17607.62891"
"176.25000","14.68766","17608.04297"
"176.30000","14.69179","17609.31250"
"176.35000","14.69600","17609.72461"
"176.40000","14.70013","17609.61328"
"176.45000","14.70425","17610.12305"
"176.50000","14.70847","17610.34961"
"176.55000","14.71268","17610.23633"
"176.60000","14.71681","17610.51172"
"176.65000","14.72102","17609.67383"
"176.70000","14.72515","17609.18555"
"176.75000","14.72936","17608.32227"
"176.80000","14.73349","17610.48438"
"176.85000","14.73770","17610.99219"
"176.90000","14.74183","17610.43164"
"176.95000","14.74595","17609.31250"
"177.00000","14.75016","17610.29883"
"177.05000","14.75438","17610.31836"
"177.10000","14.75850","17610.35938"
"177.15000","14.76263","17610.74219"
"177.20000","14.76684","17610.04688"
"177.25000","14.77097","17608.86133"
"177.30000","14.77509","17609.46094"
"177.35000","14.77931","17610.09180"
"177.40000","14.78343","17609.78320"
"177.45000","14.78755","17610.11719"
"177.50000","14.79187","17609.96484"
"177.55000","14.79599","17609.98828"
"177.60000","14.80011","17609.26758"
"177.65000","14.80433","17609.33789"
"177.70000","14.80855","17609.51758"
"177.75000","14.81276","17608.15234"
"177.80000","14.81688","17607.95312"
"177.85000","14.82110","17608.14648"
"177.90000","14.82522","17606.59766"
"177.95000","14.82935","17605.77344"
"178.00000","14.83356","17605.81445"
"178.05000","14.83778","17604.99805"
"178.10000","14.84190","17604.49609"
"178.15000","14.84603","17603.92773"
"178.20000","14.85024","17602.41211"
"178.25000","14.85437","17600.97852"
