Specimen properties : Length,"100.00000",mm
Specimen properties : Thickness,"1.00000",mm
Specimen properties : Width,"10.00000",mm
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"25.80000","2.15019","16200.32227"
"25.85000","2.15431","16197.39551"
"25.90000","2.15853","16191.03418"
"25.95000","2.16256","16186.53418"
"26.00000","2.16668","16182.64941"
"26.05000","2.17090","16171.38672"
"26.10000","2.17502","16152.15723"
"26.15000","2.17924","16129.84375"
"26.20000","2.18336","16106.29395"
"26.25000","2.18749","16087.70605"
"26.30000","2.19170","16078.27441"
"26.35000","2.19583","16073.73047"
"26.40000","2.20004","16071.55664"
"26.45000","2.20417","16067.55371"
"26.50000","2.20838","16067.91504"
"26.55000","2.21260","16070.39453"
"26.60000","2.21672","16076.52930"
"26.65000","2.22085","16086.79297"
"26.70000","2.22506","16097.81055"
"26.75000","2.22928","16109.90137"
"26.80000","2.23340","16124.25293"
"26.85000","2.23762","16137.52051"
"26.90000","2.24184","16149.28418"
"26.95000","2.24596","16156.19336"
"27.00000","2.25008","16160.37793"
"27.05000","2.25430","16162.59082"
"27.10000","2.25842","16164.68164"
"27.15000","2.26255","16164.98340"
"27.20000","2.26676","16167.26953"
"27.25000","2.27088","16172.51660"
"27.30000","2.27501","16178.32520"
"27.35000","2.27923","16183.95117"
"27.40000","2.28344","16191.84863"
"27.45000","2.28756","16199.99219"
"27.50000","2.29169","16210.70605"
"27.55000","2.29590","16222.35449"
"27.60000","2.30003","16232.04004"
"27.65000","2.30424","16240.03613"
"27.70000","2.30837","16244.81836"
"27.75000","2.31258","16253.09277"
"27.80000","2.31680","16263.47168"
"27.85000","2.32092","16271.69238"
"27.90000","2.32514","16278.55859"
"27.95000","2.32926","16282.33008"
"28.00000","2.33339","16284.67773"
"28.05000","2.33760","16287.86133"
"28.10000","2.34173","16288.43262"
"28.15000","2.34585","16291.69434"
"28.20000","2.34997","16296.28223"
"28.25000","2.35419","16300.50195"
"28.30000","2.35831","16304.14453"
"28.35000","2.36253","16305.15137"
"28.40000","2.36675","16305.50879"
"28.45000","2.37087","16306.86719"
"28.50000","2.37509","16303.73438"
"28.55000","2.37921","16294.37695"
"28.60000","2.38343","16284.46875"
"28.65000","2.38755","16278.30371"
"28.70000","2.39177","16268.15820"
"28.75000","2.39598","16256.72168"
"28.80000","2.40011","16251.32715"
"28.85000","2.40423","16248.21582"
"28.90000","2.40845","16243.08203"
"28.95000","2.41266","16236.70898"
"29.00000","2.41679","16228.42578"
"29.05000","2.42091","16221.61914"
"29.10000","2.42513","16217.55469"
"29.15000","2.42925","16211.66016"
"29.20000","2.43347","16209.70996"
"29.25000","2.43759","16212.43848"
"29.30000","2.44181","16221.48438"
"29.35000","2.44584","16232.92285"
"29.40000","2.45015","16245.40723"
"29.45000","2.45418","16255.64648"
"29.50000","2.45830","16261.99805"
"29.55000","2.46252","16265.63965"
"29.60000","2.46673","16265.96777"
"29.65000","2.47095","16265.66016"
"29.70000","2.47507","16261.78516"
"29.75000","2.47929","16259.05371"
"29.80000","2.48341","16260.54395"
"29.85000","2.48753","16269.79883"
"29.90000","2.49175","16277.83301"
"29.95000","2.49587","16281.29883"
"30.00000","2.50000","16284.36719"
"30.05000","2.50412","16290.71191"
"30.10000","2.50843","16297.98438"
"30.15000","2.51255","16310.37598"
"30.20000","2.51668","16322.21387"
"30.25000","2.52089","16331.91113"
"30.30000","2.52502","16334.51270"
"30.35000","2.52914","16339.80566"
"30.40000","2.53345","16347.54883"
"30.45000","2.53757","16352.94141"
"30.50000","2.54170","16353.11133"
"30.55000","2.54591","16342.77832"
"30.60000","2.55004","16328.47070"
"30.65000","2.55425","16317.92773"
"30.70000","2.55838","16311.58105"
"30.75000","2.56259","16304.63184"
"30.80000","2.56672","16297.70996"
"30.85000","2.57093","16296.70117"
"30.90000","2.57506","16299.50391"
"30.95000","2.57927","16306.44238"
"31.00000","2.58340","16315.07617"
"31.05000","2.58752","16319.99805"
"31.10000","2.59174","16323.63672"
"31.15000","2.59586","16326.10156"
"31.20000","2.59998","16329.35254"
"31.25000","2.60420","16334.00293"
"31.30000","2.60842","16335.67773"
"31.35000","2.61254","16332.49121"
"31.40000","2.61676","16333.26855"
"31.45000","2.62088","16335.93750"
"31.50000","2.62500","16338.52246"
"31.55000","2.62922","16339.27344"
"31.60000","2.63344","16340.12305"
"31.65000","2.63756","16338.71387"
"31.70000","2.64168","16339.38281"
"31.75000","2.64599","16342.04102"
"31.80000","2.65012","16345.71289"
"31.85000","2.65424","16348.37402"
"31.90000","2.65836","16346.41406"
"31.95000","2.66258","16343.26855"
"32.00000","2.66670","16338.31445"
"32.05000","2.67082","16332.42383"
"32.10000","2.67504","16332.21387"
"32.15000","2.67916","16337.20996"
"32.20000","2.68338","16348.58984"
"32.25000","2.68760","16360.21094"
"32.30000","2.69172","16365.17480"
"32.35000","2.69584","16364.82812"
"32.40000","2.70006","16366.89258"
"32.45000","2.70428","16367.74805"
"32.50000","2.70840","16367.07227"
"32.55000","2.71262","16367.51465"
"32.60000","2.71683","16360.93066"
"32.65000","2.72096","16352.04102"
"32.70000","2.72508","16351.24707"
"32.75000","2.72930","16357.86426"
"32.80000","2.73351","16366.28516"
"32.85000","2.73764","16372.55859"
"32.90000","2.74176","16374.69531"
"32.95000","2.74588","16373.89941"
"33.00000","2.75010","16375.91992"
"33.05000","2.75422","16378.60352"
"33.10000","2.75844","16381.96973"
"33.15000","2.76256","16388.01562"
"33.20000","2.76669","16393.11523"
"33.25000","2.77090","16394.66992"
"33.30000","2.77512","16393.77930"
"33.35000","2.77924","16393.56250"
"33.40000","2.78337","16394.66797"
"33.45000","2.78758","16392.10156"
"33.50000","2.79180","16384.93164"
"33.55000","2.79592","16378.50977"
"33.60000","2.80014","16375.06348"
"33.65000","2.80426","16372.15039"
"33.70000","2.80848","16370.04004"
"33.75000","2.81270","16369.52051"
"33.80000","2.81682","16368.89551"
"33.85000","2.82094","16360.71680"
"33.90000","2.82507","16347.39648"
"33.95000","2.82928","16327.71094"
"34.00000","2.83341","16311.35449"
"34.05000","2.83753","16304.48242"
"34.10000","2.84175","16300.44238"
"34.15000","2.84587","16293.14746"
"34.20000","2.84999","16289.01465"
"34.25000","2.85421","16288.20020"
"34.30000","2.85843","16285.02051"
"34.35000","2.86255","16281.35254"
"34.40000","2.86667","16278.12109"
"34.45000","2.87089","16282.36035"
"34.50000","2.87511","16287.39062"
"34.55000","2.87923","16293.71973"
"34.60000","2.88345","16297.30469"
"34.65000","2.88766","16292.41211"
"34.70000","2.89178","16285.08984"
"34.75000","2.89591","16278.24316"
"34.80000","2.90013","16271.95020"
"34.85000","2.90425","16269.99707"
"34.90000","2.90837","16275.76074"
"34.95000","2.91259","16286.61133"
"35.00000","2.91671","16295.87012"
"35.05000","2.92083","16304.95312"
"35.10000","2.92505","16312.74121"
"35.15000","2.92917","16318.61328"
"35.20000","2.93330","16326.47168"
"35.25000","2.93751","16335.19238"
"35.30000","2.94173","16346.03418"
"35.35000","2.94585","16356.82324"
"35.40000","2.94998","16370.53906"
"35.45000","2.95419","16384.25195"
"35.50000","2.95832","16398.53320"
"35.55000","2.96253","16411.54492"
"35.60000","2.96666","16424.07812"
"35.65000","2.97087","16433.10547"
"35.70000","2.97509","16439.71680"
"35.75000","2.97921","16446.38867"
"35.80000","2.98343","16449.64844"
"35.85000","2.98755","16452.46875"
"35.90000","2.99168","16458.15430"
"35.95000","2.99580","16464.91016"
"36.00000","3.00002","16472.50000"
"36.05000","3.00414","16478.62695"
"36.10000","3.00836","16480.56250"
"36.15000","3.01248","16478.94336"
"36.20000","3.01670","16476.48633"
"36.25000","3.02082","16475.57422"
"36.30000","3.02504","16472.08984"
"36.35000","3.02925","16469.74023"
"36.40000","3.03338","16468.35742"
"36.45000","3.03759","16469.38086"
"36.50000","3.04181","16474.12109"
"36.55000","3.04593","16479.69141"
"36.60000","3.05006","16487.88086"
"36.65000","3.05427","16495.75000"
"36.70000","3.05849","16505.14453"
"36.75000","3.06261","16516.26758"
"36.80000","3.06683","16525.36914"
"36.85000","3.07095","16534.32812"
"36.90000","3.07508","16543.89258"
"36.95000","3.07920","16554.20117"
"37.00000","3.08341","16563.55859"
"37.05000","3.08754","16572.20508"
"37.10000","3.09166","16580.77734"
"37.15000","3.09588","16587.95703"
"37.20000","3.10000","16595.19141"
"37.25000","3.10422","16601.89258"
"37.30000","3.10843","16607.36914"
"37.35000","3.11265","16610.29688"
"37.40000","3.11677","16614.88867"
"37.45000","3.12099","16619.90039"
"37.50000","3.12521","16625.28906"
"37.55000","3.12933","16632.09180"
"37.60000","3.13345","16638.86914"
"37.65000","3.13767","16644.76758"
"37.70000","3.14189","16650.36914"
"37.75000","3.14601","16656.15625"
"37.80000","3.15013","16662.85938"
